subjectid|activityid|variable|meanvalue
4|Walking Upstairs|tgravityaccstdx|-0.958495235576923
5|Walking Upstairs|tgravityaccstdx|-0.95357996893617
6|Walking Upstairs|tgravityaccstdx|-0.959399425098039
7|Walking Upstairs|tgravityaccstdx|-0.932823053333333
8|Walking Upstairs|tgravityaccstdx|-0.926673287804878
9|Walking Upstairs|tgravityaccstdx|-0.954383557142857
10|Walking Upstairs|tgravityaccstdx|-0.959216072340425
11|Walking Upstairs|tgravityaccstdx|-0.953463105740741
12|Walking Upstairs|tgravityaccstdx|-0.960246289807692
13|Walking Upstairs|tgravityaccstdx|-0.946441502363636
14|Walking Upstairs|tgravityaccstdx|-0.928523640925926
15|Walking Upstairs|tgravityaccstdx|-0.952562395625
16|Walking Upstairs|tgravityaccstdx|-0.948413552745098
17|Walking Upstairs|tgravityaccstdx|-0.949460372291667
18|Walking Upstairs|tgravityaccstdx|-0.961738807068966
19|Walking Upstairs|tgravityaccstdx|-0.916495992
20|Walking Upstairs|tgravityaccstdx|-0.931405014313725
21|Walking Upstairs|tgravityaccstdx|-0.940911635531915
22|Walking Upstairs|tgravityaccstdx|-0.94063384047619
23|Walking Upstairs|tgravityaccstdx|-0.933344481568627
24|Walking Upstairs|tgravityaccstdx|-0.962190567457627
25|Walking Upstairs|tgravityaccstdx|-0.950878450307692
26|Walking Upstairs|tgravityaccstdx|-0.962011392181818
27|Walking Upstairs|tgravityaccstdx|-0.956433874705882
28|Walking Upstairs|tgravityaccstdx|-0.944697800196078
29|Walking Upstairs|tgravityaccstdx|-0.954189013061225
30|Walking Upstairs|tgravityaccstdx|-0.954033624307692
1|Laying|tgravityaccstdy|-0.90772000676
2|Laying|tgravityaccstdy|-0.988211865208333
3|Laying|tgravityaccstdy|-0.981202749677419
4|Laying|tgravityaccstdy|-0.969816635740741
5|Laying|tgravityaccstdy|-0.985964053846154
6|Laying|tgravityaccstdy|-0.959161956491228
7|Laying|tgravityaccstdy|-0.955543549230769
8|Laying|tgravityaccstdy|-0.957990036481482
9|Laying|tgravityaccstdy|-0.9699944882
10|Laying|tgravityaccstdy|-0.966701156034483
11|Laying|tgravityaccstdy|-0.990765579649123
12|Laying|tgravityaccstdy|-0.974396492666667
13|Laying|tgravityaccstdy|-0.975948136290323
14|Laying|tgravityaccstdy|-0.94877486372549
15|Laying|tgravityaccstdy|-0.986036192361111
16|Laying|tgravityaccstdy|-0.966087103857143
17|Laying|tgravityaccstdy|-0.961466681267606
18|Laying|tgravityaccstdy|-0.994093522615385
19|Laying|tgravityaccstdy|-0.986993149638554
20|Laying|tgravityaccstdy|-0.976018476911765
21|Laying|tgravityaccstdy|-0.983732936111111
22|Laying|tgravityaccstdy|-0.958826938556944
23|Laying|tgravityaccstdy|-0.982794562916667
24|Laying|tgravityaccstdy|-0.993454358055556
25|Laying|tgravityaccstdy|-0.643578361424658
26|Laying|tgravityaccstdy|-0.987887995263158
27|Laying|tgravityaccstdy|-0.993701742972973
28|Laying|tgravityaccstdy|-0.9697590285
29|Laying|tgravityaccstdy|-0.99424764884058
30|Laying|tgravityaccstdy|-0.988930714857143
1|Sitting|tgravityaccstdy|-0.935517055957447
2|Sitting|tgravityaccstdy|-0.956750273043478
3|Sitting|tgravityaccstdy|-0.903923008269231
4|Sitting|tgravityaccstdy|-0.93272710386
5|Sitting|tgravityaccstdy|-0.939942979795454
6|Sitting|tgravityaccstdy|-0.960875994727273
7|Sitting|tgravityaccstdy|-0.945436264583333
8|Sitting|tgravityaccstdy|-0.937462301369565
9|Sitting|tgravityaccstdy|-0.94645197
10|Sitting|tgravityaccstdy|-0.935690006481481
11|Sitting|tgravityaccstdy|-0.949792572075472
12|Sitting|tgravityaccstdy|-0.963641979215686
13|Sitting|tgravityaccstdy|-0.951353064693878
14|Sitting|tgravityaccstdy|-0.95032266362963
15|Sitting|tgravityaccstdy|-0.943561411694915
16|Sitting|tgravityaccstdy|-0.968023206956522
17|Sitting|tgravityaccstdy|-0.9667201059375
18|Sitting|tgravityaccstdy|-0.984035479473684
19|Sitting|tgravityaccstdy|-0.96996981369863
20|Sitting|tgravityaccstdy|-0.966983534242424
21|Sitting|tgravityaccstdy|-0.979355363176471
22|Sitting|tgravityaccstdy|-0.954225015274194
23|Sitting|tgravityaccstdy|-0.960917426323529
24|Sitting|tgravityaccstdy|-0.971692544705882
25|Sitting|tgravityaccstdy|-0.963415016923077
26|Sitting|tgravityaccstdy|-0.949286700807692
27|Sitting|tgravityaccstdy|-0.982553336571429
28|Sitting|tgravityaccstdy|-0.971766352361111
29|Sitting|tgravityaccstdy|-0.973604289833333
30|Sitting|tgravityaccstdy|-0.959361306774194
1|Standing|tgravityaccstdy|-0.981225957924528
2|Standing|tgravityaccstdy|-0.97419442037037
3|Standing|tgravityaccstdy|-0.957425321803279
4|Standing|tgravityaccstdy|-0.917613464821429
5|Standing|tgravityaccstdy|-0.931973943392857
6|Standing|tgravityaccstdy|-0.96844910122807
7|Standing|tgravityaccstdy|-0.966162998679245
8|Standing|tgravityaccstdy|-0.958904114074074
9|Standing|tgravityaccstdy|-0.972573867555556
10|Standing|tgravityaccstdy|-0.975410724090909
11|Standing|tgravityaccstdy|-0.981047828723404
12|Standing|tgravityaccstdy|-0.970482614590164
13|Standing|tgravityaccstdy|-0.974681225789474
14|Standing|tgravityaccstdy|-0.965781048333333
15|Standing|tgravityaccstdy|-0.965687978301887
16|Standing|tgravityaccstdy|-0.980552435769231
17|Standing|tgravityaccstdy|-0.975810476025641
18|Standing|tgravityaccstdy|-0.981335941917808
19|Standing|tgravityaccstdy|-0.971426607808219
20|Standing|tgravityaccstdy|-0.957462721369863
21|Standing|tgravityaccstdy|-0.977681415955056
22|Standing|tgravityaccstdy|-0.971080742857143
23|Standing|tgravityaccstdy|-0.984818648823529
24|Standing|tgravityaccstdy|-0.968155388695652
25|Standing|tgravityaccstdy|-0.980642970675676
26|Standing|tgravityaccstdy|-0.966986433783784
27|Standing|tgravityaccstdy|-0.97964105225
28|Standing|tgravityaccstdy|-0.962801441898734
29|Standing|tgravityaccstdy|-0.985134032307692
30|Standing|tgravityaccstdy|-0.95814576338983
1|Walking|tgravityaccstdy|-0.971305961473684
2|Walking|tgravityaccstdy|-0.972116879661017
3|Walking|tgravityaccstdy|-0.962355639482759
4|Walking|tgravityaccstdy|-0.967963221
5|Walking|tgravityaccstdy|-0.961585474821429
6|Walking|tgravityaccstdy|-0.964248568070175
7|Walking|tgravityaccstdy|-0.969404155087719
8|Walking|tgravityaccstdy|-0.956781505625
9|Walking|tgravityaccstdy|-0.971242423076923
10|Walking|tgravityaccstdy|-0.971114719811321
11|Walking|tgravityaccstdy|-0.966240553559322
12|Walking|tgravityaccstdy|-0.9646191738
13|Walking|tgravityaccstdy|-0.960899845614035
14|Walking|tgravityaccstdy|-0.954455935762712
15|Walking|tgravityaccstdy|-0.971056501481481
16|Walking|tgravityaccstdy|-0.973784841960784
17|Walking|tgravityaccstdy|-0.968613202622951
18|Walking|tgravityaccstdy|-0.975311658928571
19|Walking|tgravityaccstdy|-0.958651200384615
20|Walking|tgravityaccstdy|-0.962003383529412
21|Walking|tgravityaccstdy|-0.964144520576923
22|Walking|tgravityaccstdy|-0.963639340217391
23|Walking|tgravityaccstdy|-0.966550706949153
24|Walking|tgravityaccstdy|-0.962578844310345
25|Walking|tgravityaccstdy|-0.965093441081081
26|Walking|tgravityaccstdy|-0.969040314237288
27|Walking|tgravityaccstdy|-0.973792999824561
28|Walking|tgravityaccstdy|-0.968780859814815
29|Walking|tgravityaccstdy|-0.975272848113208
30|Walking|tgravityaccstdy|-0.970176562153846
1|Walking Downstairs|tgravityaccstdy|-0.937018658979592
2|Walking Downstairs|tgravityaccstdy|-0.940068525531915
3|Walking Downstairs|tgravityaccstdy|-0.946094637755102
4|Walking Downstairs|tgravityaccstdy|-0.932066041111111
5|Walking Downstairs|tgravityaccstdy|-0.912363420851064
6|Walking Downstairs|tgravityaccstdy|-0.93357760125
7|Walking Downstairs|tgravityaccstdy|-0.952678693617021
8|Walking Downstairs|tgravityaccstdy|-0.941580934473684
9|Walking Downstairs|tgravityaccstdy|-0.936306558809524
10|Walking Downstairs|tgravityaccstdy|-0.937003823684211
11|Walking Downstairs|tgravityaccstdy|-0.926310469565217
12|Walking Downstairs|tgravityaccstdy|-0.94329842826087
13|Walking Downstairs|tgravityaccstdy|-0.92854437106383
14|Walking Downstairs|tgravityaccstdy|-0.920725940666667
15|Walking Downstairs|tgravityaccstdy|-0.925685893571429
16|Walking Downstairs|tgravityaccstdy|-0.955487793617021
17|Walking Downstairs|tgravityaccstdy|-0.946576675652174
18|Walking Downstairs|tgravityaccstdy|-0.932962218181818
19|Walking Downstairs|tgravityaccstdy|-0.917880864102564
20|Walking Downstairs|tgravityaccstdy|-0.908577153777778
21|Walking Downstairs|tgravityaccstdy|-0.940111830666667
22|Walking Downstairs|tgravityaccstdy|-0.945824352777778
23|Walking Downstairs|tgravityaccstdy|-0.93901254962963
24|Walking Downstairs|tgravityaccstdy|-0.941478979454546
25|Walking Downstairs|tgravityaccstdy|-0.937816011034483
26|Walking Downstairs|tgravityaccstdy|-0.9354258554
27|Walking Downstairs|tgravityaccstdy|-0.934963993181818
28|Walking Downstairs|tgravityaccstdy|-0.948404212173913
29|Walking Downstairs|tgravityaccstdy|-0.91390306375
30|Walking Downstairs|tgravityaccstdy|-0.918678752419355
1|Walking Upstairs|tgravityaccstdy|-0.952849233207547
2|Walking Upstairs|tgravityaccstdy|-0.92376745375
3|Walking Upstairs|tgravityaccstdy|-0.909825953898305
4|Walking Upstairs|tgravityaccstdy|-0.923376019038462
5|Walking Upstairs|tgravityaccstdy|-0.900511719787234
6|Walking Upstairs|tgravityaccstdy|-0.912900683137255
7|Walking Upstairs|tgravityaccstdy|-0.939774255490196
8|Walking Upstairs|tgravityaccstdy|-0.931032068536585
9|Walking Upstairs|tgravityaccstdy|-0.901317321632653
10|Walking Upstairs|tgravityaccstdy|-0.937039417446809
11|Walking Upstairs|tgravityaccstdy|-0.924360832962963
12|Walking Upstairs|tgravityaccstdy|-0.941378352307692
13|Walking Upstairs|tgravityaccstdy|-0.922054968727273
14|Walking Upstairs|tgravityaccstdy|-0.907231431296296
15|Walking Upstairs|tgravityaccstdy|-0.927648821458333
16|Walking Upstairs|tgravityaccstdy|-0.933657461176471
17|Walking Upstairs|tgravityaccstdy|-0.91597346625
18|Walking Upstairs|tgravityaccstdy|-0.942056881206897
19|Walking Upstairs|tgravityaccstdy|-0.9010448505
20|Walking Upstairs|tgravityaccstdy|-0.92459435372549
21|Walking Upstairs|tgravityaccstdy|-0.941523624255319
22|Walking Upstairs|tgravityaccstdy|-0.941620221904762
23|Walking Upstairs|tgravityaccstdy|-0.910474557058824
24|Walking Upstairs|tgravityaccstdy|-0.916690779830509
25|Walking Upstairs|tgravityaccstdy|-0.931758272769231
26|Walking Upstairs|tgravityaccstdy|-0.937858157818182
27|Walking Upstairs|tgravityaccstdy|-0.947713378627451
28|Walking Upstairs|tgravityaccstdy|-0.927641087843137
29|Walking Upstairs|tgravityaccstdy|-0.923007798367347
30|Walking Upstairs|tgravityaccstdy|-0.914933936
1|Laying|tgravityaccstdz|-0.85236629022
2|Laying|tgravityaccstdz|-0.984230418125
3|Laying|tgravityaccstdz|-0.964807543870968
4|Laying|tgravityaccstdz|-0.976176608888889
5|Laying|tgravityaccstdz|-0.977076645
6|Laying|tgravityaccstdz|-0.928130738421053
7|Laying|tgravityaccstdz|-0.961908984423077
8|Laying|tgravityaccstdz|-0.94183626337037
9|Laying|tgravityaccstdz|-0.9712046902
10|Laying|tgravityaccstdz|-0.963045642431035
11|Laying|tgravityaccstdz|-0.984192606315789
12|Laying|tgravityaccstdz|-0.9596439555
13|Laying|tgravityaccstdz|-0.959892863709677
14|Laying|tgravityaccstdz|-0.90130385627451
15|Laying|tgravityaccstdz|-0.950710357083333
16|Laying|tgravityaccstdz|-0.967886002
17|Laying|tgravityaccstdz|-0.957164565211268
18|Laying|tgravityaccstdz|-0.990957249538462
19|Laying|tgravityaccstdz|-0.988819031566265
20|Laying|tgravityaccstdz|-0.9765185525
21|Laying|tgravityaccstdz|-0.952416332444444
22|Laying|tgravityaccstdz|-0.952435389166667
23|Laying|tgravityaccstdz|-0.976780462083333
24|Laying|tgravityaccstdz|-0.979239668194444
25|Laying|tgravityaccstdz|-0.610161166287671
26|Laying|tgravityaccstdz|-0.984081708947368
27|Laying|tgravityaccstdz|-0.989056311351351
28|Laying|tgravityaccstdz|-0.97912466575
29|Laying|tgravityaccstdz|-0.98577817826087
30|Laying|tgravityaccstdz|-0.983274524857143
1|Sitting|tgravityaccstdz|-0.949040933191489
2|Sitting|tgravityaccstdz|-0.954415873043478
3|Sitting|tgravityaccstdz|-0.897736318269231
4|Sitting|tgravityaccstdz|-0.9509492546
5|Sitting|tgravityaccstdz|-0.945008999545455
6|Sitting|tgravityaccstdz|-0.955475832363636
7|Sitting|tgravityaccstdz|-0.868602535416667
8|Sitting|tgravityaccstdz|-0.935475331521739
9|Sitting|tgravityaccstdz|-0.88585411242
10|Sitting|tgravityaccstdz|-0.966898520555556
11|Sitting|tgravityaccstdz|-0.971661610754717
12|Sitting|tgravityaccstdz|-0.956208629607843
13|Sitting|tgravityaccstdz|-0.930979556938776
14|Sitting|tgravityaccstdz|-0.938415738148148
15|Sitting|tgravityaccstdz|-0.952973658983051
16|Sitting|tgravityaccstdz|-0.945813561478261
17|Sitting|tgravityaccstdz|-0.9566106440625
18|Sitting|tgravityaccstdz|-0.978340183157895
19|Sitting|tgravityaccstdz|-0.960394960821918
20|Sitting|tgravityaccstdz|-0.935854966151515
21|Sitting|tgravityaccstdz|-0.965426493882353
22|Sitting|tgravityaccstdz|-0.927950649854839
23|Sitting|tgravityaccstdz|-0.923953600294118
24|Sitting|tgravityaccstdz|-0.963406795735294
25|Sitting|tgravityaccstdz|-0.969459982461538
26|Sitting|tgravityaccstdz|-0.944580863846154
27|Sitting|tgravityaccstdz|-0.967268066
28|Sitting|tgravityaccstdz|-0.956087679583333
29|Sitting|tgravityaccstdz|-0.966032045333333
30|Sitting|tgravityaccstdz|-0.956635663064516
1|Standing|tgravityaccstdz|-0.976324063584906
2|Standing|tgravityaccstdz|-0.945927078703704
3|Standing|tgravityaccstdz|-0.928161577377049
4|Standing|tgravityaccstdz|-0.899404775267857
5|Standing|tgravityaccstdz|-0.914608495714286
6|Standing|tgravityaccstdz|-0.942795062280702
7|Standing|tgravityaccstdz|-0.939161014716981
8|Standing|tgravityaccstdz|-0.918293913703704
9|Standing|tgravityaccstdz|-0.932245295111111
10|Standing|tgravityaccstdz|-0.959579657727273
11|Standing|tgravityaccstdz|-0.989433253617021
12|Standing|tgravityaccstdz|-0.939534099016393
13|Standing|tgravityaccstdz|-0.976827157368421
14|Standing|tgravityaccstdz|-0.940757718
15|Standing|tgravityaccstdz|-0.958810153207547
16|Standing|tgravityaccstdz|-0.959562830769231
17|Standing|tgravityaccstdz|-0.969171762179487
18|Standing|tgravityaccstdz|-0.976044291369863
19|Standing|tgravityaccstdz|-0.958862043972603
20|Standing|tgravityaccstdz|-0.942437325616438
21|Standing|tgravityaccstdz|-0.958590002247191
22|Standing|tgravityaccstdz|-0.958890201587302
23|Standing|tgravityaccstdz|-0.947199734411765
24|Standing|tgravityaccstdz|-0.94618494942029
25|Standing|tgravityaccstdz|-0.967792578648649
26|Standing|tgravityaccstdz|-0.964228470675676
27|Standing|tgravityaccstdz|-0.968169953625
28|Standing|tgravityaccstdz|-0.951782181518987
29|Standing|tgravityaccstdz|-0.984464543538462
30|Standing|tgravityaccstdz|-0.949207368305085
1|Walking|tgravityaccstdz|-0.947717226105263
2|Walking|tgravityaccstdz|-0.972072847627119
3|Walking|tgravityaccstdz|-0.952091795
4|Walking|tgravityaccstdz|-0.962968112
5|Walking|tgravityaccstdz|-0.964580803928571
6|Walking|tgravityaccstdz|-0.957205025789474
7|Walking|tgravityaccstdz|-0.952159770526316
8|Walking|tgravityaccstdz|-0.956640104791667
9|Walking|tgravityaccstdz|-0.955523995576923
10|Walking|tgravityaccstdz|-0.957862728301887
11|Walking|tgravityaccstdz|-0.960852684067797
12|Walking|tgravityaccstdz|-0.9502762272
13|Walking|tgravityaccstdz|-0.948637587719298
14|Walking|tgravityaccstdz|-0.947516969830508
15|Walking|tgravityaccstdz|-0.95805876537037
16|Walking|tgravityaccstdz|-0.961387254313726
17|Walking|tgravityaccstdz|-0.956903248196721
18|Walking|tgravityaccstdz|-0.97248384875
19|Walking|tgravityaccstdz|-0.929187930961539
20|Walking|tgravityaccstdz|-0.953850439607843
21|Walking|tgravityaccstdz|-0.974939388076923
22|Walking|tgravityaccstdz|-0.955147847391304
23|Walking|tgravityaccstdz|-0.932981341864407
24|Walking|tgravityaccstdz|-0.962822966551724
25|Walking|tgravityaccstdz|-0.944995731216216
26|Walking|tgravityaccstdz|-0.966231561694915
27|Walking|tgravityaccstdz|-0.956593490526316
28|Walking|tgravityaccstdz|-0.944225031851852
29|Walking|tgravityaccstdz|-0.945981437169811
30|Walking|tgravityaccstdz|-0.943958420615385
1|Walking Downstairs|tgravityaccstdz|-0.895939695102041
2|Walking Downstairs|tgravityaccstdz|-0.931438313191489
3|Walking Downstairs|tgravityaccstdz|-0.899943947755102
4|Walking Downstairs|tgravityaccstdz|-0.937753794444444
5|Walking Downstairs|tgravityaccstdz|-0.927192732978723
6|Walking Downstairs|tgravityaccstdz|-0.934378766458333
7|Walking Downstairs|tgravityaccstdz|-0.92875646893617
8|Walking Downstairs|tgravityaccstdz|-0.897190012631579
9|Walking Downstairs|tgravityaccstdz|-0.876641297380952
10|Walking Downstairs|tgravityaccstdz|-0.902085224736842
11|Walking Downstairs|tgravityaccstdz|-0.925814906086956
12|Walking Downstairs|tgravityaccstdz|-0.935399348043478
13|Walking Downstairs|tgravityaccstdz|-0.893962984042553
14|Walking Downstairs|tgravityaccstdz|-0.879565316666667
15|Walking Downstairs|tgravityaccstdz|-0.93400831
16|Walking Downstairs|tgravityaccstdz|-0.910588943191489
17|Walking Downstairs|tgravityaccstdz|-0.901097766521739
18|Walking Downstairs|tgravityaccstdz|-0.921661749636364
19|Walking Downstairs|tgravityaccstdz|-0.899363131794872
20|Walking Downstairs|tgravityaccstdz|-0.919693532888889
21|Walking Downstairs|tgravityaccstdz|-0.916324556888889
22|Walking Downstairs|tgravityaccstdz|-0.906594023333333
23|Walking Downstairs|tgravityaccstdz|-0.905888257592593
24|Walking Downstairs|tgravityaccstdz|-0.942207718727273
25|Walking Downstairs|tgravityaccstdz|-0.92619169637931
26|Walking Downstairs|tgravityaccstdz|-0.9330817682
27|Walking Downstairs|tgravityaccstdz|-0.920921521590909
28|Walking Downstairs|tgravityaccstdz|-0.91705975
29|Walking Downstairs|tgravityaccstdz|-0.869300904791667
30|Walking Downstairs|tgravityaccstdz|-0.87766706
1|Walking Upstairs|tgravityaccstdz|-0.912379410377358
2|Walking Upstairs|tgravityaccstdz|-0.878004056875
3|Walking Upstairs|tgravityaccstdz|-0.909469675084746
4|Walking Upstairs|tgravityaccstdz|-0.919619453269231
5|Walking Upstairs|tgravityaccstdz|-0.92141958
6|Walking Upstairs|tgravityaccstdz|-0.906196352156863
7|Walking Upstairs|tgravityaccstdz|-0.881675909607843
8|Walking Upstairs|tgravityaccstdz|-0.876168930487805
9|Walking Upstairs|tgravityaccstdz|-0.89407107877551
10|Walking Upstairs|tgravityaccstdz|-0.864745838297872
11|Walking Upstairs|tgravityaccstdz|-0.906933171111111
12|Walking Upstairs|tgravityaccstdz|-0.938071183269231
13|Walking Upstairs|tgravityaccstdz|-0.910271096181818
14|Walking Upstairs|tgravityaccstdz|-0.875450819074074
15|Walking Upstairs|tgravityaccstdz|-0.92161847875
16|Walking Upstairs|tgravityaccstdz|-0.907649558823529
17|Walking Upstairs|tgravityaccstdz|-0.930159843541667
18|Walking Upstairs|tgravityaccstdz|-0.907839723965517
19|Walking Upstairs|tgravityaccstdz|-0.83693567475
20|Walking Upstairs|tgravityaccstdz|-0.904064093529412
21|Walking Upstairs|tgravityaccstdz|-0.932716253829787
22|Walking Upstairs|tgravityaccstdz|-0.913153632142857
23|Walking Upstairs|tgravityaccstdz|-0.902065910392157
24|Walking Upstairs|tgravityaccstdz|-0.934952938983051
25|Walking Upstairs|tgravityaccstdz|-0.882722399076923
26|Walking Upstairs|tgravityaccstdz|-0.929636797636364
27|Walking Upstairs|tgravityaccstdz|-0.926675381176471
28|Walking Upstairs|tgravityaccstdz|-0.900514013333333
29|Walking Upstairs|tgravityaccstdz|-0.858849467142857
30|Walking Upstairs|tgravityaccstdz|-0.862402791230769
1|Laying|tbodyaccjerkstdx|-0.958482112
2|Laying|tbodyaccjerkstdx|-0.98587216875
3|Laying|tbodyaccjerkstdx|-0.98087931483871
4|Laying|tbodyaccjerkstdx|-0.978302781111111
5|Laying|tbodyaccjerkstdx|-0.983307862115385
6|Laying|tbodyaccjerkstdx|-0.966341054736842
7|Laying|tbodyaccjerkstdx|-0.980977756153846
8|Laying|tbodyaccjerkstdx|-0.973253042222222
9|Laying|tbodyaccjerkstdx|-0.9647404702
10|Laying|tbodyaccjerkstdx|-0.978007466724138
11|Laying|tbodyaccjerkstdx|-0.985259108596491
12|Laying|tbodyaccjerkstdx|-0.969276283333333
13|Laying|tbodyaccjerkstdx|-0.98541995
14|Laying|tbodyaccjerkstdx|-0.971473557058824
15|Laying|tbodyaccjerkstdx|-0.981739386805556
16|Laying|tbodyaccjerkstdx|-0.988416723857143
17|Laying|tbodyaccjerkstdx|-0.981489017183099
18|Laying|tbodyaccjerkstdx|-0.985921071076923
19|Laying|tbodyaccjerkstdx|-0.983605223493976
20|Laying|tbodyaccjerkstdx|-0.984270728235294
21|Laying|tbodyaccjerkstdx|-0.984826520888889
22|Laying|tbodyaccjerkstdx|-0.970355191527778
23|Laying|tbodyaccjerkstdx|-0.986360446805556
24|Laying|tbodyaccjerkstdx|-0.98636543375
25|Laying|tbodyaccjerkstdx|-0.973323412328767
26|Laying|tbodyaccjerkstdx|-0.989315824868421
27|Laying|tbodyaccjerkstdx|-0.986471899324324
28|Laying|tbodyaccjerkstdx|-0.9801647165
29|Laying|tbodyaccjerkstdx|-0.99200598942029
30|Laying|tbodyaccjerkstdx|-0.977463775571429
1|Sitting|tbodyaccjerkstdx|-0.986430711276596
2|Sitting|tbodyaccjerkstdx|-0.988055854130435
3|Sitting|tbodyaccjerkstdx|-0.974467390384615
4|Sitting|tbodyaccjerkstdx|-0.9767421962
5|Sitting|tbodyaccjerkstdx|-0.975204850227273
6|Sitting|tbodyaccjerkstdx|-0.969929476363636
7|Sitting|tbodyaccjerkstdx|-0.982158098125
8|Sitting|tbodyaccjerkstdx|-0.985188753695652
9|Sitting|tbodyaccjerkstdx|-0.9645358564
10|Sitting|tbodyaccjerkstdx|-0.988946414074074
11|Sitting|tbodyaccjerkstdx|-0.980335163584906
12|Sitting|tbodyaccjerkstdx|-0.976494200784314
13|Sitting|tbodyaccjerkstdx|-0.992827264081633
14|Sitting|tbodyaccjerkstdx|-0.980890655185185
15|Sitting|tbodyaccjerkstdx|-0.988162333898305
16|Sitting|tbodyaccjerkstdx|-0.990861134782609
17|Sitting|tbodyaccjerkstdx|-0.99434060296875
18|Sitting|tbodyaccjerkstdx|-0.991624662105263
19|Sitting|tbodyaccjerkstdx|-0.987043285479452
20|Sitting|tbodyaccjerkstdx|-0.982078229242424
21|Sitting|tbodyaccjerkstdx|-0.989439392235294
22|Sitting|tbodyaccjerkstdx|-0.981664149193548
23|Sitting|tbodyaccjerkstdx|-0.984561803823529
24|Sitting|tbodyaccjerkstdx|-0.988564382205882
25|Sitting|tbodyaccjerkstdx|-0.992278621692308
26|Sitting|tbodyaccjerkstdx|-0.99225839525641
27|Sitting|tbodyaccjerkstdx|-0.990658097857143
28|Sitting|tbodyaccjerkstdx|-0.976286679444444
29|Sitting|tbodyaccjerkstdx|-0.993525560333333
30|Sitting|tbodyaccjerkstdx|-0.988864577419355
1|Standing|tbodyaccjerkstdx|-0.994604542264151
2|Standing|tbodyaccjerkstdx|-0.981085715555556
3|Standing|tbodyaccjerkstdx|-0.957086489344262
4|Standing|tbodyaccjerkstdx|-0.972586541964286
5|Standing|tbodyaccjerkstdx|-0.962647080178571
6|Standing|tbodyaccjerkstdx|-0.973132635789474
7|Standing|tbodyaccjerkstdx|-0.976403544716981
8|Standing|tbodyaccjerkstdx|-0.989198879814815
9|Standing|tbodyaccjerkstdx|-0.969973398888889
10|Standing|tbodyaccjerkstdx|-0.964311490454545
11|Standing|tbodyaccjerkstdx|-0.992527404255319
12|Standing|tbodyaccjerkstdx|-0.972440195081967
13|Standing|tbodyaccjerkstdx|-0.987636104210526
14|Standing|tbodyaccjerkstdx|-0.978248526
15|Standing|tbodyaccjerkstdx|-0.985459068490566
16|Standing|tbodyaccjerkstdx|-0.991026497435897
17|Standing|tbodyaccjerkstdx|-0.992094005512821
18|Standing|tbodyaccjerkstdx|-0.989436673835616
19|Standing|tbodyaccjerkstdx|-0.984792035205479
20|Standing|tbodyaccjerkstdx|-0.959528332191781
21|Standing|tbodyaccjerkstdx|-0.97706335011236
22|Standing|tbodyaccjerkstdx|-0.975639080634921
23|Standing|tbodyaccjerkstdx|-0.983141958970588
24|Standing|tbodyaccjerkstdx|-0.980573836811594
25|Standing|tbodyaccjerkstdx|-0.988312658378378
26|Standing|tbodyaccjerkstdx|-0.990498355
27|Standing|tbodyaccjerkstdx|-0.987628362
28|Standing|tbodyaccjerkstdx|-0.968604559620253
29|Standing|tbodyaccjerkstdx|-0.993652820615385
30|Standing|tbodyaccjerkstdx|-0.968430745254237
1|Walking|tbodyaccjerkstdx|-0.113615602435789
2|Walking|tbodyaccjerkstdx|-0.277530462620339
3|Walking|tbodyaccjerkstdx|-0.26867964387931
4|Walking|tbodyaccjerkstdx|-0.297042612533333
5|Walking|tbodyaccjerkstdx|-0.302891024625
6|Walking|tbodyaccjerkstdx|-0.132784766936842
7|Walking|tbodyaccjerkstdx|-0.346026226140351
8|Walking|tbodyaccjerkstdx|-0.2586886278125
9|Walking|tbodyaccjerkstdx|-0.206733787961538
10|Walking|tbodyaccjerkstdx|-0.0521991013207547
11|Walking|tbodyaccjerkstdx|-0.428516343559322
12|Walking|tbodyaccjerkstdx|-0.01350661106
13|Walking|tbodyaccjerkstdx|-0.220910068015789
14|Walking|tbodyaccjerkstdx|-0.454497019661017
15|Walking|tbodyaccjerkstdx|-0.373217585
16|Walking|tbodyaccjerkstdx|-0.396223738431373
17|Walking|tbodyaccjerkstdx|-0.355492635409836
18|Walking|tbodyaccjerkstdx|-0.368056913928571
19|Walking|tbodyaccjerkstdx|0.110306729315577
20|Walking|tbodyaccjerkstdx|-0.090645041854902
21|Walking|tbodyaccjerkstdx|-0.114888873837692
22|Walking|tbodyaccjerkstdx|0.0358787094391304
23|Walking|tbodyaccjerkstdx|-0.229328122305085
24|Walking|tbodyaccjerkstdx|-0.485863255344828
25|Walking|tbodyaccjerkstdx|-0.607620931621622
26|Walking|tbodyaccjerkstdx|-0.328452881355932
27|Walking|tbodyaccjerkstdx|-0.316184021578947
28|Walking|tbodyaccjerkstdx|-0.335700184259259
29|Walking|tbodyaccjerkstdx|-0.22143354279434
30|Walking|tbodyaccjerkstdx|-0.374400941384615
1|Walking Downstairs|tbodyaccjerkstdx|-0.012283860544898
2|Walking Downstairs|tbodyaccjerkstdx|0.147249143238298
3|Walking Downstairs|tbodyaccjerkstdx|-0.0858010042244898
4|Walking Downstairs|tbodyaccjerkstdx|-0.145759708684667
5|Walking Downstairs|tbodyaccjerkstdx|0.0322415501638298
6|Walking Downstairs|tbodyaccjerkstdx|0.165271070858333
